"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2015,8,"AS","Alaska Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",62.00,7.00,1.24,1.00,1.83,0.00,2.92,0.00,0.00,400.00,52.00,15.00,175.00,0.00,158.00,
2015,8,"AS","Alaska Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",31.00,1.00,0.00,0.38,0.62,0.00,0.00,0.00,0.00,37.00,0.00,14.00,23.00,0.00,0.00,
2015,8,"AS","Alaska Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",31.00,4.00,1.53,0.17,2.30,0.00,0.00,0.00,0.00,145.00,67.00,9.00,69.00,0.00,0.00,
2015,8,"AS","Alaska Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",62.00,4.00,1.96,0.00,0.04,0.00,2.00,0.00,0.00,303.00,221.00,0.00,3.00,0.00,79.00,
2015,8,"AS","Alaska Airlines Inc.","ADQ","Kodiak, AK: Kodiak Airport",57.00,5.00,3.87,1.00,0.13,0.00,0.00,4.00,0.00,374.00,290.00,82.00,2.00,0.00,0.00,
2015,8,"AS","Alaska Airlines Inc.","BET","Bethel, AK: Bethel Airport",83.00,12.00,5.37,1.00,2.95,0.00,2.68,1.00,0.00,438.00,191.00,45.00,56.00,0.00,146.00,
2015,8,"AS","Alaska Airlines Inc.","BRW","Barrow, AK: Wiley Post/Will Rogers Memorial",80.00,9.00,0.00,0.82,2.59,0.80,4.79,0.00,5.00,274.00,0.00,30.00,69.00,12.00,163.00,
2015,8,"AS","Alaska Airlines Inc.","SCC","Deadhorse, AK: Deadhorse Airport",80.00,8.00,1.30,2.67,0.76,0.00,3.27,1.00,1.00,273.00,53.00,86.00,22.00,0.00,112.00,
2015,8,"AS","Alaska Airlines Inc.","FAI","Fairbanks, AK: Fairbanks International",186.00,45.00,16.83,0.62,14.64,0.11,12.81,3.00,0.00,1589.00,544.00,31.00,415.00,5.00,594.00,
2015,8,"AS","Alaska Airlines Inc.","CDV","Cordova, AK: Merle K Mudhole Smith",62.00,5.00,2.16,0.00,0.15,0.00,2.69,0.00,0.00,293.00,60.00,0.00,3.00,0.00,230.00,
2015,8,"AS","Alaska Airlines Inc.","YAK","Yakutat, AK: Yakutat Airport",62.00,11.00,2.92,0.00,2.15,2.66,3.27,0.00,0.00,427.00,90.00,0.00,58.00,72.00,207.00,
2015,8,"AS","Alaska Airlines Inc.","WRG","Wrangell, AK: Wrangell Airport",62.00,19.00,2.11,2.65,4.95,0.00,9.28,0.00,0.00,945.00,211.00,96.00,145.00,0.00,493.00,
2015,8,"AS","Alaska Airlines Inc.","PSG","Petersburg, AK: Petersburg James A Johnson",62.00,18.00,4.85,0.00,3.65,0.31,9.20,0.00,0.00,931.00,234.00,0.00,98.00,12.00,587.00,
2015,8,"AS","Alaska Airlines Inc.","GST","Gustavus, AK: Gustavus Airport",22.00,6.00,0.21,0.54,1.30,0.00,3.95,0.00,1.00,193.00,4.00,25.00,39.00,0.00,125.00,
2015,8,"AS","Alaska Airlines Inc.","OME","Nome, AK: Nome Airport",62.00,16.00,2.48,0.76,7.71,1.29,3.76,0.00,0.00,507.00,65.00,19.00,146.00,25.00,252.00,
2015,8,"AS","Alaska Airlines Inc.","OTZ","Kotzebue, AK: Ralph Wien Memorial",62.00,11.00,3.74,0.00,5.58,0.00,1.67,0.00,0.00,422.00,142.00,0.00,129.00,0.00,151.00,
2015,8,"AS","Alaska Airlines Inc.","ADK","Adak Island, AK: Adak",9.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,60.00,0.00,0.00,15.00,0.00,45.00,
2015,8,"B6","JetBlue Airways","PWM","Portland, ME: Portland International Jetport",155.00,26.00,9.96,0.25,4.08,1.37,10.36,4.00,0.00,1611.00,585.00,14.00,117.00,59.00,836.00,
2015,8,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",4007.00,805.00,182.32,31.29,238.59,2.51,350.28,57.00,6.00,54285.00,11469.00,2709.00,16127.00,111.00,23869.00,
2015,8,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",3731.00,937.00,228.19,27.80,237.68,2.30,441.03,27.00,11.00,63386.00,14817.00,2641.00,12569.00,110.00,33249.00,
2015,8,"B6","JetBlue Airways","ORD","Chicago, IL: Chicago O'Hare International",279.00,83.00,23.90,3.23,29.85,1.46,24.57,2.00,1.00,5412.00,1447.00,211.00,1875.00,86.00,1793.00,
2015,8,"B6","JetBlue Airways","SYR","Syracuse, NY: Syracuse Hancock International",124.00,31.00,10.92,0.15,3.16,0.43,16.33,2.00,0.00,1796.00,516.00,21.00,70.00,16.00,1173.00,
2015,8,"B6","JetBlue Airways","SFO","San Francisco, CA: San Francisco International",460.00,147.00,42.80,4.88,45.97,3.16,50.19,2.00,6.00,8716.00,2494.00,436.00,1826.00,200.00,3760.00,
2015,8,"B6","JetBlue Airways","LAX","Los Angeles, CA: Los Angeles International",398.00,84.00,31.87,2.13,21.86,3.65,24.49,1.00,0.00,4900.00,2182.00,208.00,772.00,182.00,1556.00,
2015,8,"B6","JetBlue Airways","TPA","Tampa, FL: Tampa International",490.00,124.00,46.76,4.12,38.05,1.94,33.13,4.00,4.00,7610.00,2438.00,323.00,2062.00,64.00,2723.00,
2015,8,"B6","JetBlue Airways","EWR","Newark, NJ: Newark Liberty International",584.00,176.00,54.46,9.51,58.38,0.36,53.29,10.00,1.00,13624.00,3360.00,1272.00,4363.00,16.00,4613.00,
2015,8,"B6","JetBlue Airways","MCO","Orlando, FL: Orlando International",1712.00,474.00,121.37,6.75,176.20,4.98,164.70,24.00,13.00,29166.00,7077.00,456.00,8014.00,251.00,13368.00,
2015,8,"B6","JetBlue Airways","SJU","San Juan, PR: Luis Munoz Marin International",1034.00,268.00,134.42,7.21,41.17,4.20,81.00,9.00,2.00,15547.00,7451.00,807.00,1695.00,201.00,5393.00,
2015,8,"B6","JetBlue Airways","STX","Christiansted, VI: Henry E. Rohlsen",31.00,5.00,3.78,0.00,0.75,0.00,0.47,1.00,0.00,186.00,136.00,0.00,41.00,0.00,9.00,
2015,8,"B6","JetBlue Airways","OAK","Oakland, CA: Metropolitan Oakland International",155.00,27.00,7.57,1.00,7.51,1.00,9.92,2.00,1.00,1366.00,492.00,79.00,217.00,29.00,549.00,
2015,8,"B6","JetBlue Airways","LGB","Long Beach, CA: Long Beach Airport",803.00,179.00,56.90,1.89,29.23,0.00,90.98,10.00,0.00,9037.00,3105.00,183.00,943.00,0.00,4806.00,
2015,8,"B6","JetBlue Airways","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",496.00,181.00,49.51,1.76,68.79,1.93,59.01,5.00,2.00,12560.00,2925.00,131.00,4087.00,111.00,5306.00,
2015,8,"B6","JetBlue Airways","IAD","Washington, DC: Washington Dulles International",181.00,24.00,7.39,0.50,5.90,1.11,9.10,1.00,0.00,1980.00,670.00,36.00,398.00,71.00,805.00,
2015,8,"B6","JetBlue Airways","BUR","Burbank, CA: Bob Hope",31.00,3.00,1.17,0.00,0.08,0.00,1.75,0.00,0.00,136.00,55.00,0.00,4.00,0.00,77.00,
2015,8,"B6","JetBlue Airways","SMF","Sacramento, CA: Sacramento International",111.00,28.00,7.58,0.00,6.83,1.00,12.59,2.00,0.00,1402.00,406.00,0.00,212.00,203.00,581.00,
2015,8,"B6","JetBlue Airways","LGA","New York, NY: LaGuardia",558.00,169.00,49.35,15.04,52.66,1.85,50.10,11.00,4.00,11179.00,3210.00,1308.00,2905.00,114.00,3642.00,
2015,8,"B6","JetBlue Airways","LAS","Las Vegas, NV: McCarran International",411.00,113.00,35.56,2.41,27.99,1.88,45.15,3.00,0.00,6016.00,1741.00,163.00,1328.00,238.00,2546.00,
2015,8,"B6","JetBlue Airways","RIC","Richmond, VA: Richmond International",212.00,53.00,17.65,3.00,7.30,1.00,24.05,0.00,2.00,4191.00,1246.00,303.00,667.00,25.00,1950.00,
2015,8,"B6","JetBlue Airways","ROC","Rochester, NY: Greater Rochester International",93.00,17.00,7.52,0.27,2.18,1.00,6.03,2.00,0.00,832.00,396.00,8.00,121.00,20.00,287.00,
2015,8,"B6","JetBlue Airways","DCA","Washington, DC: Ronald Reagan Washington National",889.00,195.00,57.01,10.59,54.81,2.08,70.50,7.00,3.00,14685.00,4055.00,960.00,3630.00,39.00,6001.00,
2015,8,"B6","JetBlue Airways","HPN","White Plains, NY: Westchester County",341.00,95.00,30.56,9.62,15.52,0.76,38.54,3.00,0.00,7421.00,2337.00,825.00,909.00,88.00,3262.00,
2015,8,"B6","JetBlue Airways","MSY","New Orleans, LA: Louis Armstrong New Orleans International",93.00,23.00,9.43,0.19,4.94,0.98,7.46,1.00,0.00,1506.00,432.00,51.00,356.00,124.00,543.00,
2015,8,"B6","JetBlue Airways","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1585.00,499.00,151.36,4.73,187.44,4.77,150.71,25.00,1.00,29405.00,9036.00,654.00,8375.00,444.00,10896.00,
2015,8,"B6","JetBlue Airways","SEA","Seattle, WA: Seattle/Tacoma International",312.00,95.00,25.37,3.07,41.37,1.29,23.90,0.00,0.00,4106.00,1266.00,264.00,1249.00,43.00,1284.00,
2015,8,"B6","JetBlue Airways","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",62.00,18.00,7.79,0.00,3.61,0.18,6.42,1.00,0.00,1293.00,679.00,0.00,221.00,21.00,372.00,
2015,8,"B6","JetBlue Airways","CLE","Cleveland, OH: Cleveland-Hopkins International",93.00,12.00,7.82,0.89,1.59,0.00,1.70,0.00,0.00,1052.00,615.00,86.00,160.00,0.00,191.00,
2015,8,"B6","JetBlue Airways","SWF","Newburgh/Poughkeepsie, NY: Stewart International",62.00,17.00,4.91,1.35,2.68,0.00,8.06,0.00,0.00,1143.00,289.00,143.00,123.00,0.00,588.00,
2015,8,"B6","JetBlue Airways","RSW","Fort Myers, FL: Southwest Florida International",248.00,37.00,9.42,0.00,24.75,0.00,2.83,4.00,1.00,1984.00,665.00,0.00,1073.00,0.00,246.00,
2015,8,"B6","JetBlue Airways","SJC","San Jose, CA: Norman Y. Mineta San Jose International",62.00,15.00,7.76,1.62,3.31,0.00,2.31,1.00,2.00,882.00,425.00,81.00,128.00,0.00,248.00,
2015,8,"B6","JetBlue Airways","PVD","Providence, RI: Theodore Francis Green State",93.00,35.00,14.19,1.33,7.29,1.00,11.19,3.00,0.00,2509.00,996.00,253.00,233.00,42.00,985.00,
2015,8,"B6","JetBlue Airways","JAX","Jacksonville, FL: Jacksonville International",279.00,68.00,24.55,1.45,13.13,0.99,27.87,3.00,0.00,4621.00,1544.00,177.00,778.00,221.00,1901.00,
2015,8,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",98.00,30.00,8.18,3.11,5.53,0.00,13.18,0.00,0.00,1175.00,355.00,174.00,189.00,0.00,457.00,
2015,8,"B6","JetBlue Airways","SAN","San Diego, CA: San Diego International",124.00,24.00,10.33,1.52,8.55,1.00,2.60,0.00,0.00,1218.00,529.00,148.00,356.00,33.00,152.00,
2015,8,"B6","JetBlue Airways","BTV","Burlington, VT: Burlington International",93.00,20.00,8.11,0.00,3.89,0.31,7.69,1.00,0.00,822.00,252.00,0.00,102.00,15.00,453.00,
2015,8,"B6","JetBlue Airways","PDX","Portland, OR: Portland International",206.00,47.00,20.03,1.64,4.82,0.00,20.51,1.00,0.00,2520.00,1045.00,137.00,215.00,0.00,1123.00,
2015,8,"B6","JetBlue Airways","ANC","Anchorage, AK: Ted Stevens Anchorage International",112.00,32.00,7.29,0.00,8.87,0.00,15.84,0.00,0.00,1383.00,380.00,0.00,222.00,0.00,781.00,
2015,8,"B6","JetBlue Airways","SAV","Savannah, GA: Savannah/Hilton Head International",93.00,14.00,6.98,0.00,3.48,1.10,2.44,2.00,0.00,969.00,495.00,0.00,260.00,73.00,141.00,
2015,8,"B6","JetBlue Airways","ABQ","Albuquerque, NM: Albuquerque International Sunport",31.00,5.00,2.09,0.00,0.37,0.00,2.54,0.00,0.00,282.00,188.00,0.00,21.00,0.00,73.00,
2015,8,"B6","JetBlue Airways","SLC","Salt Lake City, UT: Salt Lake City International",124.00,33.00,6.87,2.76,5.10,0.25,18.02,0.00,0.00,2143.00,341.00,352.00,247.00,17.00,1186.00,
2015,8,"B6","JetBlue Airways","RNO","Reno, NV: Reno/Tahoe International",31.00,6.00,3.28,0.00,0.26,0.00,2.46,0.00,0.00,359.00,167.00,0.00,9.00,0.00,183.00,
2015,8,"B6","JetBlue Airways","BUF","Buffalo, NY: Buffalo Niagara International",414.00,82.00,28.46,3.89,13.88,2.46,33.31,5.00,0.00,4642.00,1347.00,396.00,473.00,124.00,2302.00,
2015,8,"B6","JetBlue Airways","BDL","Hartford, CT: Bradley International",273.00,89.00,32.79,7.07,11.84,1.00,36.30,4.00,1.00,5336.00,2151.00,385.00,629.00,15.00,2156.00,
2015,8,"B6","JetBlue Airways","PHX","Phoenix, AZ: Phoenix Sky Harbor International",62.00,20.00,8.33,0.56,2.78,0.00,8.34,1.00,0.00,1025.00,416.00,18.00,89.00,0.00,502.00,
2015,8,"B6","JetBlue Airways","CHS","Charleston, SC: Charleston AFB/International",178.00,35.00,13.04,0.00,9.63,1.59,10.73,1.00,0.00,2356.00,1001.00,0.00,708.00,102.00,545.00,
2015,8,"B6","JetBlue Airways","PHL","Philadelphia, PA: Philadelphia International",150.00,24.00,8.68,0.30,8.20,0.00,6.82,2.00,0.00,1625.00,754.00,59.00,506.00,0.00,306.00,
2015,8,"B6","JetBlue Airways","RDU","Raleigh/Durham, NC: Raleigh-Durham International",243.00,63.00,25.16,1.30,13.17,0.78,22.59,0.00,0.00,3906.00,1235.00,163.00,533.00,75.00,1900.00,
2015,8,"B6","JetBlue Airways","AUS","Austin, TX: Austin - Bergstrom International",214.00,54.00,19.89,3.02,11.66,1.00,18.43,0.00,0.00,3387.00,1429.00,152.00,481.00,123.00,1202.00,
2015,8,"B6","JetBlue Airways","CLT","Charlotte, NC: Charlotte Douglas International",124.00,19.00,6.44,1.00,7.45,0.53,3.57,1.00,1.00,1458.00,377.00,105.00,683.00,24.00,269.00,
2015,8,"B6","JetBlue Airways","HOU","Houston, TX: William P Hobby",62.00,9.00,3.39,0.00,4.36,0.00,1.24,0.00,0.00,689.00,135.00,0.00,416.00,0.00,138.00,
2015,8,"B6","JetBlue Airways","BQN","Aguadilla, PR: Rafael Hernandez",103.00,21.00,14.01,1.00,1.00,1.00,3.99,1.00,0.00,860.00,443.00,27.00,44.00,99.00,247.00,
2015,8,"B6","JetBlue Airways","HYA","Hyannis, MA: Barnstable Municipal-Boardman/Polando Field",31.00,6.00,1.60,0.00,2.27,0.00,2.13,0.00,0.00,385.00,75.00,0.00,89.00,0.00,221.00,
2015,8,"B6","JetBlue Airways","STT","Charlotte Amalie, VI: Cyril E King",62.00,5.00,3.93,0.59,0.00,0.00,0.48,2.00,0.00,215.00,164.00,29.00,0.00,0.00,22.00,
2015,8,"B6","JetBlue Airways","ACK","Nantucket, MA: Nantucket Memorial",138.00,21.00,7.76,1.79,5.40,0.25,5.81,0.00,0.00,1508.00,529.00,179.00,193.00,4.00,603.00,
2015,8,"B6","JetBlue Airways","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",57.00,10.00,2.37,1.05,4.90,0.00,1.68,0.00,0.00,440.00,140.00,77.00,174.00,0.00,49.00,
2015,8,"B6","JetBlue Airways","MVY","Martha's Vineyard, MA: Martha's Vineyard Airport",62.00,12.00,4.37,0.00,3.52,0.00,4.11,0.00,0.00,884.00,488.00,0.00,91.00,0.00,305.00,
2015,8,"B6","JetBlue Airways","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",168.00,24.00,9.82,1.25,5.67,0.00,7.27,1.00,0.00,1897.00,527.00,58.00,704.00,0.00,608.00,
2015,8,"B6","JetBlue Airways","PIT","Pittsburgh, PA: Pittsburgh International",147.00,33.00,17.78,0.86,5.58,0.84,7.94,1.00,0.00,2376.00,1429.00,69.00,161.00,21.00,696.00,
2015,8,"B6","JetBlue Airways","DTW","Detroit, MI: Detroit Metro Wayne County",124.00,34.00,10.88,1.60,5.17,0.49,15.86,0.00,0.00,2628.00,800.00,107.00,132.00,73.00,1516.00,
2015,8,"B6","JetBlue Airways","ORH","Worcester, MA: Worcester Regional",62.00,14.00,6.30,0.00,1.99,0.00,5.71,3.00,0.00,768.00,273.00,0.00,61.00,0.00,434.00,
2015,8,"B6","JetBlue Airways","PSE","Ponce, PR: Mercedita",65.00,27.00,15.13,0.00,2.84,0.26,8.77,2.00,3.00,1344.00,581.00,0.00,82.00,17.00,664.00,
2015,8,"DL","Delta Air Lines Inc.","ELP","El Paso, TX: El Paso International",74.00,14.00,4.75,2.80,3.01,0.00,3.44,0.00,1.00,738.00,321.00,225.00,83.00,0.00,109.00,
2015,8,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",21648.00,2679.00,725.60,118.05,869.78,0.00,965.57,17.00,92.00,179390.00,66784.00,8846.00,44096.00,0.00,59664.00,
2015,8,"DL","Delta Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",5275.00,609.00,186.71,42.48,143.48,0.00,236.33,1.00,4.00,43932.00,19099.00,3500.00,5940.00,0.00,15393.00,
2015,8,"DL","Delta Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",1135.00,222.00,58.97,9.64,87.24,0.00,66.15,2.00,1.00,11314.00,4076.00,531.00,3035.00,0.00,3672.00,
2015,8,"DL","Delta Air Lines Inc.","SAN","San Diego, CA: San Diego International",643.00,92.00,37.11,7.86,19.64,0.00,27.39,0.00,0.00,4234.00,2023.00,440.00,735.00,0.00,1036.00,
2015,8,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",526.00,73.00,32.73,7.39,14.22,0.00,18.67,0.00,0.00,3695.00,1453.00,362.00,618.00,0.00,1262.00,
2015,8,"DL","Delta Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",3487.00,363.00,132.09,20.91,68.69,0.00,141.31,3.00,14.00,19700.00,8678.00,1347.00,2310.00,0.00,7365.00,
2015,8,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1312.00,230.00,57.33,8.65,96.21,0.00,67.81,1.00,1.00,13827.00,3559.00,661.00,5192.00,0.00,4415.00,
2015,8,"DL","Delta Air Lines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",249.00,27.00,15.07,3.49,4.77,0.00,3.66,0.00,0.00,1273.00,748.00,260.00,134.00,0.00,131.00,
2015,8,"DL","Delta Air Lines Inc.","FAR","Fargo, ND: Hector International",56.00,4.00,2.04,0.00,0.00,0.00,1.96,0.00,0.00,198.00,87.00,0.00,0.00,0.00,111.00,
2015,8,"DL","Delta Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",6060.00,767.00,223.14,42.64,254.33,0.00,246.89,4.00,8.00,42810.00,16659.00,2372.00,8417.00,0.00,15362.00,
2015,8,"DL","Delta Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",347.00,56.00,19.10,6.44,18.00,0.00,12.45,0.00,1.00,2774.00,760.00,339.00,924.00,0.00,751.00,
2015,8,"DL","Delta Air Lines Inc.","BOI","Boise, ID: Boise Air Terminal",133.00,13.00,7.35,0.00,2.17,0.00,3.48,0.00,0.00,427.00,262.00,0.00,45.00,0.00,120.00,
2015,8,"DL","Delta Air Lines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",123.00,19.00,9.10,0.27,3.08,0.00,6.55,0.00,0.00,782.00,322.00,21.00,101.00,0.00,338.00,
2015,8,"DL","Delta Air Lines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",227.00,27.00,10.45,2.37,4.62,0.00,9.56,0.00,0.00,1135.00,308.00,148.00,160.00,0.00,519.00,
2015,8,"DL","Delta Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",870.00,130.00,45.38,11.98,45.55,0.00,27.08,2.00,0.00,8556.00,2470.00,732.00,3251.00,0.00,2103.00,
2015,8,"DL","Delta Air Lines Inc.","STT","Charlotte Amalie, VI: Cyril E King",92.00,8.00,2.37,1.00,4.00,0.00,0.63,0.00,1.00,290.00,78.00,71.00,112.00,0.00,29.00,
2015,8,"DL","Delta Air Lines Inc.","LGA","New York, NY: LaGuardia",2116.00,387.00,72.89,23.94,170.59,1.76,117.82,11.00,7.00,27468.00,6776.00,2209.00,10409.00,135.00,7939.00,
2015,8,"DL","Delta Air Lines Inc.","MCO","Orlando, FL: Orlando International",1436.00,312.00,84.49,21.01,157.71,0.00,48.79,2.00,7.00,15770.00,4693.00,1021.00,7193.00,0.00,2863.00,
2015,8,"DL","Delta Air Lines Inc.","BIS","Bismarck/Mandan, ND: Bismarck Municipal",18.00,2.00,0.72,0.00,0.08,0.00,1.20,0.00,0.00,43.00,18.00,0.00,2.00,0.00,23.00,
2015,8,"DL","Delta Air Lines Inc.","AUS","Austin, TX: Austin - Bergstrom International",386.00,51.00,23.97,3.38,11.87,0.00,11.77,0.00,0.00,2117.00,941.00,220.00,328.00,0.00,628.00,
2015,8,"DL","Delta Air Lines Inc.","MHT","Manchester, NH: Manchester-Boston Regional",55.00,6.00,3.00,0.13,1.00,0.00,1.87,0.00,0.00,359.00,143.00,7.00,104.00,0.00,105.00,
2015,8,"DL","Delta Air Lines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",266.00,39.00,13.54,2.02,5.84,1.00,16.59,0.00,0.00,2882.00,1362.00,62.00,217.00,36.00,1205.00,
2015,8,"DL","Delta Air Lines Inc.","TPA","Tampa, FL: Tampa International",942.00,149.00,55.32,10.13,37.46,0.00,46.09,0.00,9.00,9670.00,3095.00,1084.00,1990.00,0.00,3501.00,
2015,8,"DL","Delta Air Lines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",281.00,34.00,14.89,1.75,4.92,0.00,12.45,0.00,1.00,2252.00,821.00,123.00,253.00,0.00,1055.00,
2015,8,"DL","Delta Air Lines Inc.","MIA","Miami, FL: Miami International",771.00,132.00,48.20,7.61,46.03,0.00,30.16,1.00,1.00,6397.00,2459.00,366.00,2011.00,0.00,1561.00,
2015,8,"DL","Delta Air Lines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",513.00,87.00,26.06,6.25,28.59,0.00,26.10,1.00,3.00,5106.00,1998.00,337.00,992.00,0.00,1779.00,
2015,8,"DL","Delta Air Lines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",599.00,80.00,36.77,6.22,13.63,0.00,23.38,0.00,1.00,4074.00,1950.00,299.00,722.00,0.00,1103.00,
2015,8,"DL","Delta Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",2721.00,544.00,124.32,14.42,239.66,0.43,165.18,3.00,1.00,27579.00,8481.00,921.00,8632.00,38.00,9507.00,
2015,8,"DL","Delta Air Lines Inc.","VPS","Valparaiso, FL: Northwest Florida Regional",195.00,29.00,15.25,2.49,3.56,0.00,7.70,0.00,0.00,1364.00,711.00,163.00,135.00,0.00,355.00,
2015,8,"DL","Delta Air Lines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",278.00,42.00,14.78,4.01,14.43,0.00,8.77,0.00,0.00,1926.00,820.00,230.00,572.00,0.00,304.00,
2015,8,"DL","Delta Air Lines Inc.","MCI","Kansas City, MO: Kansas City International",539.00,82.00,34.27,6.19,15.98,0.00,25.56,0.00,0.00,4866.00,2202.00,324.00,536.00,0.00,1804.00,
2015,8,"DL","Delta Air Lines Inc.","SDF","Louisville, KY: Louisville International-Standiford Field",258.00,27.00,11.54,3.56,3.21,0.00,8.70,0.00,0.00,1543.00,582.00,194.00,104.00,0.00,663.00,
2015,8,"DL","Delta Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",1667.00,282.00,85.45,14.47,121.80,0.00,60.28,1.00,1.00,13857.00,6555.00,916.00,3638.00,0.00,2748.00,
2015,8,"DL","Delta Air Lines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",337.00,120.00,46.47,3.08,49.83,0.00,20.61,0.00,0.00,4814.00,2211.00,143.00,1287.00,0.00,1173.00,
2015,8,"DL","Delta Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1088.00,163.00,56.03,8.77,48.70,0.00,49.50,1.00,7.00,9117.00,3135.00,501.00,2355.00,0.00,3126.00,
2015,8,"DL","Delta Air Lines Inc.","GPT","Gulfport/Biloxi, MS: Gulfport-Biloxi International",93.00,14.00,3.89,1.54,3.48,0.00,5.09,0.00,0.00,447.00,115.00,55.00,107.00,0.00,170.00,
2015,8,"DL","Delta Air Lines Inc.","TLH","Tallahassee, FL: Tallahassee International",104.00,16.00,4.24,2.02,3.07,0.00,6.66,0.00,0.00,881.00,179.00,141.00,91.00,0.00,470.00,
2015,8,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",590.00,70.00,26.08,4.65,18.83,0.00,20.45,0.00,2.00,3884.00,1539.00,304.00,890.00,0.00,1151.00,
2015,8,"DL","Delta Air Lines Inc.","CAE","Columbia, SC: Columbia Metropolitan",108.00,18.00,11.10,1.89,1.01,0.00,3.99,0.00,0.00,872.00,506.00,120.00,29.00,0.00,217.00,
2015,8,"DL","Delta Air Lines Inc.","IND","Indianapolis, IN: Indianapolis International",442.00,58.00,28.70,6.76,11.07,0.00,11.46,0.00,0.00,2981.00,1588.00,447.00,398.00,0.00,548.00,
2015,8,"DL","Delta Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",637.00,87.00,43.93,3.62,19.72,0.00,19.73,0.00,6.00,4488.00,2358.00,211.00,671.00,0.00,1248.00,
